date,urate,daten,vacancies,unemp,emp,st_unemp,mdate,qdate,st_unemp_adj,frate,srate,avg_frate,avg_srate,u_ss,frate_hp,frate_trend,srate_hp,srate_trend,avg_frate_hp,avg_srate_hp
1/1/83,10.4,1-Jan-83,,11534,99161,3654,1983m1,1983q1,3654,0.32131091,0.044659246,0.42041659,0.031399518,0.069496237,-0.063154876,0.38446578,0.001432088,0.043227158,0.42041659,0.031399518
2/1/83,10.4,1-Feb-83,,11545,99089,3717,1983m2,1983q1,3717,0.31520137,0.041953932,0.42041659,0.031399518,0.069496237,-0.069209121,0.3844105,-0.001224169,0.0431781,0.42041659,0.031399518
3/1/83,10.3,1-Mar-83,,11408,99179,3502,1983m3,1983q1,3502,0.32249299,0.042542841,0.42041659,0.031399518,0.069496237,-0.061958287,0.38445127,-0.000581398,0.04312424,0.42041659,0.031399518
4/1/83,10.2,1-Apr-83,,11268,99560,3539,1983m4,1983q2,3539,0.32348242,0.042309191,0.42041659,0.031399518,0.069496237,-0.061104659,0.38458708,-0.000756628,0.04306582,0.42041659,0.031399518
5/1/83,10.1,1-May-83,,11154,99642,3531,1983m5,1983q2,3531,0.32221624,0.044096783,0.42041659,0.031399518,0.069496237,-0.062600002,0.38481626,0.001093702,0.043003082,0.42041659,0.031399518
6/1/83,10.1,1-Jun-83,,11246,100633,3686,1983m6,1983q2,3686,0.36964253,0.042165503,0.42041659,0.031399518,0.069496237,-0.015493957,0.38513649,-0.000770758,0.042936262,0.42041659,0.031399518
7/1/83,9.4,1-Jul-83,,10548,101208,3459,1983m7,1983q3,3459,0.33722034,0.043164458,0.42041659,0.031399518,0.069496237,-0.04832454,0.38554487,0.000298855,0.042865604,0.42041659,0.031399518
8/1/83,9.5,1-Aug-83,,10623,101608,3632,1983m8,1983q3,3632,0.38680223,0.045975383,0.42041659,0.031399518,0.069496237,0.00076385,0.38603836,0.003184038,0.042791344,0.42041659,0.031399518
9/1/83,9.2,1-Sep-83,,10282,102016,3768,1983m9,1983q3,3768,0.37794203,0.042193465,0.42041659,0.031399518,0.069496237,-0.008671398,0.38661343,-0.000520264,0.042713728,0.42041659,0.031399518
10/1/83,8.8,1-Oct-83,,9887,102039,3491,1983m10,1983q4,3491,0.37776878,0.040439591,0.42041659,0.031399518,0.069496237,-0.009497699,0.38726649,-0.002193435,0.042633027,0.42041659,0.031399518
11/1/83,8.5,1-Nov-83,,9499,102729,3347,1983m11,1983q4,3347,0.38140857,0.041557342,0.42041659,0.031399518,0.069496237,-0.006585358,0.38799393,-0.000992161,0.042549502,0.42041659,0.031399518
12/1/83,8.3,1-Dec-83,,9331,102996,3455,1983m12,1983q4,3455,0.38924018,0.039891064,0.42041659,0.031399518,0.069496237,0.000448134,0.38879204,-0.002572342,0.042463407,0.42041659,0.031399518
1/1/84,8,1-Jan-84,,9008,103201,3309,1984m1,1984q1,3309,0.39342806,0.040132731,0.42041659,0.031399518,0.069496237,0.003771027,0.38965702,-0.002242239,0.042374969,0.42041659,0.031399518
2/1/84,7.8,1-Feb-84,,8791,103824,3327,1984m2,1984q1,3327,0.38448414,0.039766453,0.42041659,0.031399518,0.069496237,-0.006100974,0.39058512,-0.002517952,0.042284407,0.42041659,0.031399518
3/1/84,7.8,1-Mar-84,,8746,103967,3335,1984m3,1984q1,3335,0.38257489,0.039986003,0.42041659,0.031399518,0.069496237,-0.008997666,0.39157256,-0.002205895,0.042191897,0.42041659,0.031399518
4/1/84,7.7,1-Apr-84,,8762,104336,3362,1984m4,1984q2,3362,0.39637068,0.037856448,0.42041659,0.031399518,0.069496237,0.003755146,0.39261553,-0.004241162,0.042097609,0.42041659,0.031399518
5/1/84,7.4,1-May-84,,8456,105193,3167,1984m5,1984q2,3167,0.41284296,0.039063759,0.42041659,0.031399518,0.069496237,0.019132795,0.39371017,-0.002937924,0.042001683,0.42041659,0.031399518
6/1/84,7.2,1-Jun-84,,8226,105591,3261,1984m6,1984q2,3261,0.37454411,0.039526079,0.42041659,0.031399518,0.069496237,-0.020308472,0.39485258,-0.002378134,0.041904211,0.42041659,0.031399518
7/1/84,7.5,1-Jul-84,,8537,105435,3392,1984m7,1984q3,3392,0.41993675,0.042822678,0.42041659,0.031399518,0.069496237,0.023897614,0.39603913,0.001017409,0.041805267,0.42041659,0.031399518
8/1/84,7.5,1-Aug-84,,8519,105163,3567,1984m8,1984q3,3567,0.4081465,0.039724238,0.42041659,0.031399518,0.069496237,0.010880566,0.39726594,-0.001980656,0.041704893,0.42041659,0.031399518
9/1/84,7.3,1-Sep-84,,8367,105490,3325,1984m9,1984q3,3325,0.40743396,0.040750049,0.42041659,0.031399518,0.069496237,0.008904598,0.39852935,-0.000853095,0.041603144,0.42041659,0.031399518
10/1/84,7.4,1-Oct-84,,8381,105638,3423,1984m10,1984q4,3423,0.42656007,0.040814597,0.42041659,0.031399518,0.069496237,0.026734188,0.39982587,-0.000685456,0.041500054,0.42041659,0.031399518
11/1/84,7.2,1-Nov-84,,8198,105972,3392,1984m11,1984q4,3392,0.3916809,0.039557185,0.42041659,0.031399518,0.069496237,-0.009471185,0.40115207,-0.001838463,0.041395649,0.42041659,0.031399518
12/1/84,7.3,1-Dec-84,,8358,106223,3371,1984m12,1984q4,3371,0.43096435,0.044003733,0.42041659,0.031399518,0.069496237,0.028459573,0.40250477,0.002713784,0.041289948,0.42041659,0.031399518
1/1/85,7.3,1-Jan-85,,8423,106302,3667,1985m1,1985q1,3667,0.42419565,0.041442018,0.42041659,0.031399518,0.069496237,0.020314928,0.40388072,0.000259064,0.041182954,0.42041659,0.031399518
2/1/85,7.2,1-Feb-85,,8321,106555,3471,1985m2,1985q1,3471,0.42074269,0.041823708,0.42041659,0.031399518,0.069496237,0.015465766,0.40527692,0.000749014,0.041074693,0.42041659,0.031399518
3/1/85,7.2,1-Mar-85,,8339,106989,3519,1985m3,1985q1,3519,0.41287923,0.041212108,0.42041659,0.031399518,0.069496237,0.006188605,0.40669063,0.00024691,0.040965199,0.42041659,0.031399518
4/1/85,7.3,1-Apr-85,,8395,106936,3499,1985m4,1985q2,3499,0.42835021,0.041686017,0.42041659,0.031399518,0.069496237,0.02023101,0.4081192,0.000831511,0.040854506,0.42041659,0.031399518
5/1/85,7.2,1-May-85,,8302,106932,3503,1985m5,1985q2,3503,0.40713081,0.041543208,0.42041659,0.031399518,0.069496237,-0.002429287,0.40956008,0.000800551,0.040742658,0.42041659,0.031399518
6/1/85,7.4,1-Jun-85,,8460,106505,3538,1985m6,1985q2,3538,0.413948,0.042090315,0.42041659,0.031399518,0.069496237,0.002937045,0.41101095,0.001460615,0.0406297,0.42041659,0.031399518
7/1/85,7.4,1-Jul-85,,8513,106807,3555,1985m7,1985q3,3555,0.44120756,0.041311804,0.42041659,0.031399518,0.069496237,0.028738156,0.41246942,0.00079611,0.040515695,0.42041659,0.031399518
8/1/85,7.1,1-Aug-85,,8196,107095,3439,1985m8,1985q3,3439,0.41996095,0.04129675,0.42041659,0.031399518,0.069496237,0.006027857,0.4139331,0.000896041,0.04040071,0.42041659,0.031399518
9/1/85,7.1,1-Sep-85,,8248,107657,3494,1985m9,1985q3,3494,0.40906885,0.039982513,0.42041659,0.031399518,0.069496237,-0.006331099,0.41539994,-0.000302312,0.040284824,0.42041659,0.031399518
10/1/85,7.1,1-Oct-85,,8298,107847,3424,1985m10,1985q4,3424,0.43781635,0.041109513,0.42041659,0.031399518,0.069496237,0.02094836,0.416868,0.000941385,0.040168129,0.42041659,0.031399518
11/1/85,7,1-Nov-85,,8128,108007,3463,1985m11,1985q4,3463,0.41621554,0.039670337,0.42041659,0.031399518,0.069496237,-0.002119603,0.41833514,-0.000380371,0.040050708,0.42041659,0.031399518
12/1/85,7,1-Dec-85,,8138,108216,3393,1985m12,1985q4,3393,0.45170805,0.039785147,0.42041659,0.031399518,0.069496237,0.031908497,0.41979954,-0.000147511,0.039932657,0.42041659,0.031399518
1/1/86,6.7,1-Jan-86,,7795,108887,3333,1986m1,1986q1,3333,0.37318793,0.03969771,0.42041659,0.031399518,0.069496237,-0.048071411,0.42125934,-0.000116357,0.039814066,0.42041659,0.031399518
2/1/86,7.2,1-Feb-86,,8402,108480,3516,1986m2,1986q1,3516,0.42358962,0.04140133,0.42041659,0.031399518,0.069496237,0.000876667,0.42271295,0.001706302,0.039695028,0.42041659,0.031399518
3/1/86,7.2,1-Mar-86,,8383,108837,3540,1986m3,1986q1,3540,0.43146846,0.042152304,0.42041659,0.031399518,0.069496237,0.00731011,0.42415833,0.002576677,0.039575629,0.42041659,0.031399518
4/1/86,7.1,1-Apr-86,,8364,108952,3598,1986m4,1986q2,3598,0.41977522,0.041656829,0.42041659,0.031399518,0.069496237,-0.005818283,0.4255935,0.002200858,0.039455973,0.42041659,0.031399518
5/1/86,7.2,1-May-86,,8439,109089,3586,1986m5,1986q2,3586,0.40526128,0.040110722,0.42041659,0.031399518,0.069496237,-0.021755178,0.42701647,0.000774531,0.03933619,0.42041659,0.031399518
6/1/86,7.2,1-Jun-86,,8508,109576,3489,1986m6,1986q2,3489,0.42724493,0.039991595,0.42041659,0.031399518,0.069496237,-0.001180266,0.42842519,0.000775155,0.03921644,0.42041659,0.031399518
7/1/86,7,1-Jul-86,,8319,109810,3446,1986m7,1986q3,3446,0.43550909,0.040035684,0.42041659,0.031399518,0.069496237,0.005691593,0.4298175,0.000938805,0.039096877,0.42041659,0.031399518
8/1/86,6.9,1-Aug-86,,8135,110015,3439,1986m8,1986q3,3439,0.39704978,0.038616702,0.42041659,0.031399518,0.069496237,-0.034141317,0.43119109,-0.000360974,0.038977675,0.42041659,0.031399518
9/1/86,7,1-Sep-86,,8310,110085,3405,1986m9,1986q3,3405,0.41913357,0.039257672,0.42041659,0.031399518,0.069496237,-0.01341026,0.43254384,0.00039866,0.03885901,0.42041659,0.031399518
10/1/86,7,1-Oct-86,,8243,110273,3416,1986m10,1986q4,3416,0.41574669,0.038271241,0.42041659,0.031399518,0.069496237,-0.018126475,0.43387318,-0.000469817,0.03874106,0.42041659,0.031399518
11/1/86,6.9,1-Nov-86,,8159,110475,3343,1986m11,1986q4,3343,0.43792132,0.03821044,0.42041659,0.031399518,0.069496237,0.002744887,0.43517643,-0.000413555,0.038623996,0.42041659,0.031399518
12/1/86,6.6,1-Dec-86,,7883,110728,3297,1986m12,1986q4,3297,0.42889762,0.03897335,0.42041659,0.031399518,0.069496237,-0.007553166,0.43645078,0.000465354,0.038507994,0.42041659,0.031399518
1/1/87,6.6,1-Jan-87,,7892,110953,3390,1987m1,1987q1,3390,0.4244805,0.038018722,0.42041659,0.031399518,0.069496237,-0.013212919,0.43769342,-0.000374509,0.038393229,0.42041659,0.031399518
2/1/87,6.6,1-Feb-87,,7865,111257,3323,1987m2,1987q1,3323,0.43089637,0.038791627,0.42041659,0.031399518,0.069496237,-0.008005062,0.43890142,0.000511752,0.038279876,0.42041659,0.031399518
3/1/87,6.6,1-Mar-87,,7862,111408,3386,1987m3,1987q1,3386,0.44288984,0.03645492,0.42041659,0.031399518,0.069496237,0.002818028,0.44007182,-0.001713177,0.038168095,0.42041659,0.031399518
4/1/87,6.3,1-Apr-87,,7542,111794,3162,1987m4,1987q2,3162,0.43529567,0.037902053,0.42041659,0.031399518,0.069496237,-0.005905776,0.44120145,-0.00015602,0.038058072,0.42041659,0.031399518
5/1/87,6.3,1-May-87,,7574,112434,3315,1987m5,1987q2,3315,0.44137841,0.03614429,0.42041659,0.031399518,0.069496237,-0.000908849,0.44228727,-0.001805674,0.037949964,0.42041659,0.031399518
6/1/87,6.2,1-Jun-87,,7398,112246,3167,1987m6,1987q2,3167,0.45241958,0.037038803,0.42041659,0.031399518,0.069496237,0.009093451,0.44332612,-0.000805122,0.037843924,0.42041659,0.031399518
7/1/87,6.1,1-Jul-87,,7268,112634,3217,1987m7,1987q3,3217,0.44001099,0.036321666,0.42041659,0.031399518,0.069496237,-0.004303902,0.4443149,-0.001418429,0.037740096,0.42041659,0.031399518
8/1/87,6,1-Aug-87,,7261,113057,3191,1987m8,1987q3,3191,0.46591377,0.037177294,0.42041659,0.031399518,0.069496237,0.020663256,0.44525051,-0.000461311,0.037638605,0.42041659,0.031399518
9/1/87,5.9,1-Sep-87,,7102,112909,3224,1987m9,1987q3,3224,0.43874964,0.036771208,0.42041659,0.031399518,0.069496237,-0.00738025,0.44612989,-0.000768365,0.037539572,0.42041659,0.031399518
10/1/87,6,1-Oct-87,,7227,113282,3241,1987m10,1987q4,3241,0.46547669,0.036494613,0.42041659,0.031399518,0.069496237,0.018526558,0.44695014,-0.000948497,0.037443109,0.42041659,0.031399518
11/1/87,5.8,1-Nov-87,,7035,113505,3172,1987m11,1987q4,3172,0.46581379,0.036499828,0.42041659,0.031399518,0.069496237,0.018105507,0.44770828,-0.000849493,0.037349321,0.42041659,0.031399518
12/1/87,5.7,1-Dec-87,,6936,113793,3178,1987m12,1987q4,3178,0.44247404,0.034823712,0.42041659,0.031399518,0.069496237,-0.005927514,0.44840154,-0.002434588,0.037258301,0.42041659,0.031399518
1/1/88,5.7,1-Jan-88,,6953,114016,3086,1988m1,1988q1,3086,0.44311807,0.034443237,0.42041659,0.031399518,0.069496237,-0.005909288,0.44902736,-0.002726898,0.037170134,0.42041659,0.031399518
2/1/88,5.7,1-Feb-88,,6929,114227,3057,1988m2,1988q1,3057,0.44667339,0.034289222,0.42041659,0.031399518,0.069496237,-0.002909636,0.44958302,-0.002795666,0.037084889,0.42041659,0.031399518
3/1/88,5.7,1-Mar-88,,6876,114037,3042,1988m3,1988q1,3042,0.49185574,0.036131214,0.42041659,0.031399518,0.069496237,0.041789874,0.45006585,-0.000871378,0.037002593,0.42041659,0.031399518
4/1/88,5.4,1-Apr-88,,6601,114650,3107,1988m4,1988q2,3107,0.44190276,0.034651499,0.42041659,0.031399518,0.069496237,-0.008570358,0.4504731,-0.002271757,0.036923256,0.42041659,0.031399518
5/1/88,5.6,1-May-88,,6779,114292,3095,1988m5,1988q2,3095,0.49181294,0.035979964,0.42041659,0.031399518,0.069496237,0.041010492,0.45080245,-0.000866914,0.03684688,0.42041659,0.031399518
6/1/88,5.4,1-Jun-88,,6546,114927,3101,1988m6,1988q2,3101,0.44897649,0.033637304,0.42041659,0.031399518,0.069496237,-0.002074984,0.45105147,-0.003136129,0.036773432,0.42041659,0.031399518
7/1/88,5.4,1-Jul-88,,6605,115060,2998,1988m7,1988q3,2998,0.44420892,0.035439495,0.42041659,0.031399518,0.069496237,-0.007009244,0.45121816,-0.001263392,0.036702886,0.42041659,0.031399518
8/1/88,5.6,1-Aug-88,,6843,115282,3172,1988m8,1988q3,3172,0.49554288,0.036347527,0.42041659,0.031399518,0.069496237,0.044242375,0.4513005,-0.00028765,0.036635175,0.42041659,0.031399518
9/1/88,5.4,1-Sep-88,,6604,115356,3152,1988m9,1988q3,3152,0.47577226,0.035329819,0.42041659,0.031399518,0.069496237,0.024475846,0.45129642,-0.001240406,0.036570225,0.42041659,0.031399518
10/1/88,5.4,1-Oct-88,,6568,115638,3106,1988m10,1988q4,3106,0.47624847,0.035152521,0.42041659,0.031399518,0.069496237,0.02504424,0.45120424,-0.00135543,0.036507949,0.42041659,0.031399518
11/1/88,5.3,1-Nov-88,,6537,116100,3097,1988m11,1988q4,3097,0.45754933,0.033192143,0.42041659,0.031399518,0.069496237,0.006526778,0.45102257,-0.00325612,0.036448263,0.42041659,0.031399518
12/1/88,5.3,1-Dec-88,,6518,116104,2972,1988m12,1988q4,2972,0.45750231,0.035133142,0.42041659,0.031399518,0.069496237,0.006752077,0.45075023,-0.001257912,0.036391053,0.42041659,0.031399518
1/1/89,5.4,1-Jan-89,,6682,116708,3146,1989m1,1989q1,3146,0.52633941,0.037142131,0.42041659,0.031399518,0.069496237,0.075953245,0.45038617,0.000805945,0.036336187,0.42041659,0.031399518
2/1/89,5.2,1-Feb-89,,6359,116776,3194,1989m2,1989q1,3194,0.50259477,0.034793351,0.42041659,0.031399518,0.069496237,0.052665431,0.44992933,-0.001490158,0.036283508,0.42041659,0.031399518
3/1/89,5,1-Mar-89,,6205,117022,3042,1989m3,1989q1,3042,0.45882353,0.034488197,0.42041659,0.031399518,0.069496237,0.009444047,0.44937947,-0.001744681,0.036232878,0.42041659,0.031399518
4/1/89,5.2,1-Apr-89,,6468,117097,3110,1989m4,1989q2,3110,0.48623994,0.03443592,0.42041659,0.031399518,0.069496237,0.037503064,0.44873688,-0.001748216,0.036184136,0.42041659,0.031399518
5/1/89,5.2,1-May-89,,6375,117099,3052,1989m5,1989q2,3052,0.48643136,0.037272047,0.42041659,0.031399518,0.069496237,0.038429499,0.44800186,0.001134939,0.036137108,0.42041659,0.031399518
6/1/89,5.3,1-Jun-89,,6577,117418,3303,1989m6,1989q2,3303,0.49490649,0.035908885,0.42041659,0.031399518,0.069496237,0.047731299,0.44717517,-0.000182715,0.0360916,0.42041659,0.031399518
7/1/89,5.2,1-Jul-89,,6495,117472,3173,1989m7,1989q3,3173,0.47328714,0.034458529,0.42041659,0.031399518,0.069496237,0.027029179,0.44625795,-0.001588902,0.036047433,0.42041659,0.031399518
8/1/89,5.2,1-Aug-89,,6511,117655,3090,1989m8,1989q3,3090,0.48149285,0.035978962,0.42041659,0.031399518,0.069496237,0.036241073,0.44525176,-2.54566E-05,0.036004417,0.42041659,0.031399518
9/1/89,5.3,1-Sep-89,,6590,117354,3214,1989m9,1989q3,3214,0.48224583,0.036134057,0.42041659,0.031399518,0.069496237,0.038087334,0.44415849,0.000171695,0.035962362,0.42041659,0.031399518
10/1/89,5.3,1-Oct-89,,6630,117581,3218,1989m10,1989q4,3218,0.47541478,0.036226254,0.42041659,0.031399518,0.069496237,0.032434415,0.44298038,0.000305192,0.035921063,0.42041659,0.031399518
11/1/89,5.4,1-Nov-89,,6725,117912,3247,1989m11,1989q4,3247,0.4956134,0.036925282,0.42041659,0.031399518,0.069496237,0.053893417,0.44171998,0.001044962,0.03588032,0.42041659,0.031399518
12/1/89,5.4,1-Dec-89,,6667,117830,3275,1989m12,1989q4,3275,0.46557671,0.035276335,0.42041659,0.031399518,0.069496237,0.025196433,0.44038028,-0.000563609,0.035839945,0.42041659,0.031399518
1/1/90,5.4,1-Jan-90,,6752,119081,3189,1990m1,1990q1,3189,0.49229857,0.035903145,0.42041659,0.031399518,0.069496237,0.053333849,0.43896472,0.000103398,0.035799745,0.42041659,0.031399518
2/1/90,5.3,1-Feb-90,,6651,119059,3223,1990m2,1990q1,3223,0.4900015,0.03566603,0.42041659,0.031399518,0.069496237,0.052524451,0.43747705,-9.35101E-05,0.035759538,0.42041659,0.031399518
3/1/90,5.2,1-Mar-90,,6598,119203,3206,1990m3,1990q1,3206,0.46529251,0.035738155,0.42041659,0.031399518,0.069496237,0.029371008,0.43592152,1.90211E-05,0.035719134,0.42041659,0.031399518
4/1/90,5.4,1-Apr-90,,6797,118852,3269,1990m4,1990q2,3269,0.46667647,0.034207907,0.42041659,0.031399518,0.069496237,0.032373592,0.43430287,-0.001470433,0.035678338,0.42041659,0.031399518
5/1/90,5.4,1-May-90,,6742,119151,3117,1990m5,1990q2,3117,0.48991397,0.035025071,0.42041659,0.031399518,0.069496237,0.057287723,0.43262625,-0.000611895,0.035636965,0.42041659,0.031399518
6/1/90,5.2,1-Jun-90,,6590,118983,3151,1990m6,1990q2,3151,0.43839151,0.034670781,0.42041659,0.031399518,0.069496237,0.007494498,0.430897,-0.000924029,0.03559481,0.42041659,0.031399518
7/1/90,5.5,1-Jul-90,,6922,118810,3221,1990m7,1990q3,3221,0.44120196,0.035852976,0.42041659,0.031399518,0.069496237,0.012080819,0.42912114,0.000301315,0.03555166,0.42041659,0.031399518
8/1/90,5.7,1-Aug-90,,7188,118802,3320,1990m8,1990q3,3320,0.43127435,0.035199225,0.42041659,0.031399518,0.069496237,0.003969679,0.42730469,-0.000308074,0.035507299,0.42041659,0.031399518
9/1/90,5.9,1-Sep-90,,7368,118524,3280,1990m9,1990q3,3280,0.44191095,0.036248259,0.42041659,0.031399518,0.069496237,0.016457153,0.42545381,0.000786752,0.035461508,0.42041659,0.031399518
10/1/90,5.9,1-Oct-90,,7459,118536,3347,1990m10,1990q4,3347,0.42056575,0.03676961,0.42041659,0.031399518,0.069496237,-0.003008958,0.42357472,0.001355545,0.035414066,0.42041659,0.031399518
11/1/90,6.2,1-Nov-90,,7764,118306,3442,1990m11,1990q4,3442,0.42825863,0.03723653,0.42041659,0.031399518,0.069496237,0.006584839,0.42167377,0.001871768,0.035364762,0.42041659,0.031399518
12/1/90,6.3,1-Dec-90,,7901,118241,3462,1990m12,1990q4,3462,0.42475635,0.037260067,0.42041659,0.031399518,0.069496237,0.004998976,0.41975737,0.001946667,0.035313398,0.42041659,0.031399518
1/1/91,6.4,1-Jan-91,,8015,117940,3470,1991m1,1991q1,3470,0.41609481,0.038382109,0.42041659,0.031399518,0.069496237,-0.001737061,0.41783187,0.003122312,0.035259798,0.42041659,0.031399518
2/1/91,6.6,1-Feb-91,,8265,117755,3585,1991m2,1991q1,3585,0.38935268,0.037319064,0.42041659,0.031399518,0.069496237,-0.026551064,0.41590375,0.002115269,0.035203796,0.42041659,0.031399518
3/1/91,6.8,1-Mar-91,,8586,117652,3539,1991m3,1991q1,3539,0.41311437,0.036422014,0.42041659,0.031399518,0.069496237,-0.000865062,0.41397944,0.00127675,0.035145264,0.42041659,0.031399518
4/1/91,6.7,1-Apr-91,,8439,118109,3400,1991m4,1991q2,3400,0.39388552,0.038176756,0.42041659,0.031399518,0.069496237,-0.018179586,0.41206512,0.003092659,0.035084099,0.42041659,0.031399518
5/1/91,6.9,1-May-91,,8736,117440,3621,1991m5,1991q2,3621,0.3974359,0.03642834,0.42041659,0.031399518,0.069496237,-0.012731042,0.41016695,0.001408141,0.035020199,0.42041659,0.031399518
6/1/91,6.9,1-Jun-91,,8692,117639,3428,1991m6,1991q2,3428,0.40589046,0.0364956,0.42041659,0.031399518,0.069496237,-0.00240046,0.40829092,0.001542095,0.034953505,0.42041659,0.031399518
7/1/91,6.8,1-Jul-91,,8586,117568,3422,1991m7,1991q3,3422,0.39203355,0.036456849,0.42041659,0.031399518,0.069496237,-0.014409359,0.40644291,0.001572884,0.034883965,0.42041659,0.031399518
8/1/91,6.9,1-Aug-91,,8666,117484,3446,1991m8,1991q3,3446,0.39487654,0.036886919,0.42041659,0.031399518,0.069496237,-0.009752182,0.40462872,0.002075374,0.034811545,0.42041659,0.031399518
9/1/91,6.9,1-Sep-91,,8722,117928,3478,1991m9,1991q3,3478,0.38443017,0.036457937,0.42041659,0.031399518,0.069496237,-0.018423894,0.40285406,0.001721711,0.034736227,0.42041659,0.031399518
10/1/91,7,1-Oct-91,,8842,117800,3473,1991m10,1991q4,3473,0.38124859,0.036289472,0.42041659,0.031399518,0.069496237,-0.019875931,0.40112454,0.001631462,0.034658011,0.42041659,0.031399518
11/1/91,7,1-Nov-91,,8931,117770,3460,1991m11,1991q4,3460,0.35897437,0.03594055,0.42041659,0.031399518,0.069496237,-0.04047114,0.3994455,0.001363635,0.034576915,0.42041659,0.031399518
12/1/91,7.3,1-Dec-91,,9198,117466,3473,1991m12,1991q4,3473,0.36018699,0.035281487,0.42041659,0.031399518,0.069496237,-0.037635237,0.39782223,0.000788509,0.034492977,0.42041659,0.031399518
1/1/92,7.3,1-Jan-92,,9283,117978,3398,1992m1,1992q1,3398,0.33459011,0.033356789,0.42041659,0.031399518,0.069496237,-0.061669383,0.39625949,-0.001049458,0.034406248,0.42041659,0.031399518
2/1/92,7.4,1-Feb-92,,9454,117753,3277,1992m2,1992q1,3277,0.3602708,0.03534231,0.42041659,0.031399518,0.069496237,-0.034490921,0.39476171,0.00102553,0.034316778,0.42041659,0.031399518
3/1/92,7.4,1-Mar-92,,9460,118144,3412,1992m3,1992q1,3412,0.35317126,0.033881068,0.42041659,0.031399518,0.069496237,-0.040161472,0.39333272,-0.000343553,0.034224622,0.42041659,0.031399518
4/1/92,7.4,1-Apr-92,,9415,118426,3296,1992m4,1992q2,3296,0.32798725,0.034513447,0.42041659,0.031399518,0.069496237,-0.06398873,0.391976,0.000383618,0.034129828,0.42041659,0.031399518
5/1/92,7.6,1-May-92,,9744,118375,3417,1992m5,1992q2,3417,0.33066502,0.03560593,0.42041659,0.031399518,0.069496237,-0.060029533,0.39069456,0.001573472,0.034032457,0.42041659,0.031399518
6/1/92,7.8,1-Jun-92,,10040,118419,3518,1992m6,1992q2,3518,0.36135459,0.03543476,0.42041659,0.031399518,0.069496237,-0.02813627,0.38949087,0.001502198,0.033932563,0.42041659,0.031399518
7/1/92,7.7,1-Jul-92,,9850,118713,3438,1992m7,1992q3,3438,0.35522842,0.035194863,0.42041659,0.031399518,0.069496237,-0.033138305,0.38836673,0.001364647,0.033830214,0.42041659,0.031399518
8/1/92,7.6,1-Aug-92,,9787,118826,3436,1992m8,1992q3,3436,0.35087362,0.034986895,0.42041659,0.031399518,0.069496237,-0.036450081,0.38732371,0.001261387,0.033725508,0.42041659,0.031399518
9/1/92,7.6,1-Sep-92,,9781,118720,3428,1992m9,1992q3,3428,0.38227174,0.034948014,0.42041659,0.031399518,0.069496237,-0.004091255,0.386363,0.001329476,0.033618536,0.42041659,0.031399518
10/1/92,7.3,1-Oct-92,,9398,118628,3356,1992m10,1992q4,3356,0.33517769,0.033590801,0.42041659,0.031399518,0.069496237,-0.050307758,0.38548544,8.13808E-05,0.033509422,0.42041659,0.031399518
11/1/92,7.4,1-Nov-92,,9565,118876,3317,1992m11,1992q4,3317,0.33423942,0.032209039,0.42041659,0.031399518,0.069496237,-0.050452456,0.38469186,-0.001189245,0.033398282,0.42041659,0.031399518
12/1/92,7.4,1-Dec-92,,9557,118997,3189,1992m12,1992q4,3189,0.36946741,0.034005314,0.42041659,0.031399518,0.069496237,-0.014515176,0.38398257,0.000720059,0.033285256,0.42041659,0.031399518
1/1/93,7.3,1-Jan-93,,9325,119075,3299,1993m1,1993q1,3299,0.3863807,0.036025491,0.42041659,0.031399518,0.069496237,0.003023338,0.38335738,0.002855039,0.03317045,0.42041659,0.031399518
2/1/93,7.1,1-Feb-93,,9183,119275,3461,1993m2,1993q1,3461,0.36883372,0.033511966,0.42041659,0.031399518,0.069496237,-0.013982153,0.38281587,0.000457969,0.033053998,0.42041659,0.031399518
3/1/93,7,1-Mar-93,,9056,119542,3260,1993m3,1993q1,3260,0.36395758,0.034257822,0.42041659,0.031399518,0.069496237,-0.018400215,0.38235781,0.001321779,0.032936044,0.42041659,0.031399518
4/1/93,7.1,1-Apr-93,,9110,119474,3350,1993m4,1993q2,3350,0.36487377,0.034429617,0.42041659,0.031399518,0.069496237,-0.017108914,0.38198268,0.001612872,0.032816745,0.42041659,0.031399518
5/1/93,7.1,1-May-93,,9149,120115,3363,1993m5,1993q2,3363,0.35479286,0.032568533,0.42041659,0.031399518,0.069496237,-0.026897017,0.38168988,-0.000127741,0.032696273,0.42041659,0.031399518
6/1/93,7,1-Jun-93,,9121,120290,3218,1993m6,1993q2,3218,0.38186604,0.033825625,0.42041659,0.031399518,0.069496237,0.000387449,0.38147858,0.001250808,0.032574818,0.42041659,0.031399518
7/1/93,6.9,1-Jul-93,,8930,120467,3292,1993m7,1993q3,3292,0.37435609,0.032435231,0.42041659,0.031399518,0.069496237,-0.006991635,0.38134772,-1.73258E-05,0.032452557,0.42041659,0.031399518
8/1/93,6.8,1-Aug-93,,8763,120856,3176,1993m8,1993q3,3176,0.36243296,0.031600256,0.42041659,0.031399518,0.069496237,-0.018863259,0.38129622,-0.000729436,0.032329693,0.42041659,0.031399518
