date,alp,daten,urate,vacancies,unemp,emp,st_unemp,mdate,qdate,st_unemp_adj,frate,srate,avg_frate,tightness,lurate,lurate_hp
2000-08-01,,01aug2000,.041,,5853,136662,2550,2000m8,2000q3,2805,.52214253,.028005572,.42041659,,-3.1941831,-.11241217
2000-09-01,,01sep2000,.039,,5625,136893,2571,2000m9,2000q3,2828.1001,.50448,.026832908,.42041659,,-3.2441936,-.16513494
2000-10-01,77.288,01oct2000,.039,,5534,137088,2497,2000m10,2000q4,2746.7,.48033971,.026527502,.42041659,,-3.2441936,-.168054
2000-11-01,,01nov2000,.039,,5639,137322,2512,2000m11,2000q4,2763.2,.48407519,.026177665,.42041659,,-3.2441936,-.17116837
2000-12-01,,01dec2000,.039,5088,5634,137614,2477,2000m12,2000q4,2724.7,.44795883,.027275631,.42041659,.90308839,-3.2441936,-.17446536
2001-01-01,76.893,01jan2001,.042,5234,6023,137778,2648,2001m1,2001q1,2912.8,.50972939,.030547446,.42041659,.86900216,-3.1700857,-.10382303
2001-02-01,,01feb2001,.042,5097,6089,137612,2851,2001m2,2001q1,3136.1001,.47579244,.028120244,.42041659,.83708328,-3.1700857,-.1074418
2001-03-01,,01mar2001,.043,4762,6141,137783,2681,2001m3,2001q1,2949.1001,.51118708,.031873938,.42041659,.77544373,-3.1465552,-.087667122
2001-04-01,78.22499999999999,01apr2001,.044,4615,6271,137299,2972,2001m4,2001q2,3269.2,.48095998,.028491197,.42041659,.73592728,-3.1235657,-.068553448
2001-05-01,,01may2001,.043,4425,6226,137092,2701,2001m5,2001q2,2971.1001,.45467395,.029160002,.42041659,.71072918,-3.1465552,-.095521152
2001-06-01,,01jun2001,.045,4361,6484,136873,2808,2001m6,2001q2,3088.8,.43294263,.02709897,.42041659,.67257863,-3.1010928,-.054121114
2001-07-01,78.68300000000001,01jul2001,.046,4447,6583,137071,2642,2001m7,2001q3,2906.2,.42588487,.030242087,.42041659,.67552787,-3.079114,-.036269791
2001-08-01,,01aug2001,.049,4024,7042,136241,2966,2001m8,2001q3,3262.6001,.42895484,.029159866,.42041659,.5714286,-3.0159349,.022735858
2001-09-01,,01sep2001,.05,4071,7142,136846,2837,2001m9,2001q3,3120.7,.40186223,.031295102,.42041659,.5700084,-2.9957323,.03873894
2001-10-01,79.661,01oct2001,.053,3707,7694,136392,3111,2001m10,2001q4,3422.1001,.40161166,.031182431,.42041659,.48180401,-2.9374633,.092801683
2001-11-01,,01nov2001,.055,3775,8003,136238,3090,2001m11,2001q4,3399,.3855679,.030377317,.42041659,.47169811,-2.9004221,.12564903
2001-12-01,,01dec2001,.057,3677,8258,136047,3037,2001m12,2001q4,3340.7,.41467667,.03104992,.42041659,.4452652,-2.8647039,.1572043
2002-01-01,81.304,01jan2002,.057,3699,8182,135701,3044,2002m1,2002q1,3348.3999,.39714006,.030181643,.42041659,.45208997,-2.8647039,.15308975
2002-02-01,,01feb2002,.057,3436,8215,136438,2984,2002m2,2002q1,3282.3999,.40077904,.030994363,.42041659,.41825929,-2.8647039,.14903983
2002-03-01,,01mar2002,.057,3612,8304,136177,3074,2002m3,2002q1,3381.3999,.35286608,.028757688,.42041659,.43497109,-2.8647039,.14506967
2002-04-01,81.45699999999999,01apr2002,.059,3471,8599,136126,2932,2002m4,2002q2,3225.2,.38694036,.028484464,.42041659,.4036516,-2.8302178,.17567924
2002-05-01,,01may2002,.058,3457,8399,136539,2843,2002m5,2002q2,3127.3,.35576856,.02656639,.42041659,.41159663,-2.8473122,.15481488
2002-06-01,,01jun2002,.058,3412,8393,136415,2711,2002m6,2002q2,2982.1001,.37925655,.028766988,.42041659,.40652925,-2.8473122,.15116285
2002-07-01,82.057,01jul2002,.058,3367,8390,136413,2891,2002m7,2002q3,3180.1001,.39400476,.029393099,.42041659,.40131107,-2.8473122,.14763907
2002-08-01,,01aug2002,.057,3517,8304,136705,2927,2002m8,2002q3,3219.7,.373579,.027428277,.42041659,.42353082,-2.8647039,.12686092
2002-09-01,,01sep2002,.057,3301,8251,137302,2772,2002m9,2002q3,3049.2,.36183494,.027044769,.42041659,.40007272,-2.8647039,.12361977
2002-10-01,81.979,01oct2002,.057,3479,8307,137008,2765,2002m10,2002q4,3041.5,.36499339,.028972052,.42041659,.41880342,-2.8647039,.12053089
2002-11-01,,01nov2002,.059,3514,8520,136521,2950,2002m11,2002q4,3245,.35232395,.027756441,.42041659,.41244131,-2.8302178,.15208639
2002-12-01,,01dec2002,.06,3169,8640,136426,2838,2002m12,2002q4,3121.8,.3775,.028385663,.42041659,.3667824,-2.8134108,.16612633
2003-01-01,82.774,01jan2003,.058,3441,8520,137417,2856,2003m1,2003q1,3141.6001,.34974179,.027144261,.42041659,.40387323,-2.8473122,.12962507
2003-02-01,,01feb2003,.059,3229,8618,137482,2798,2003m2,2003q1,3077.8,.36482945,.027704714,.42041659,.37468091,-2.8302178,.14428964
2003-03-01,,01mar2003,.059,3099,8588,137434,2831,2003m3,2003q1,3114.1001,.32829529,.026754405,.42041659,.36085236,-2.8302178,.14203146
2003-04-01,83.864,01apr2003,.06,3108,8842,137633,2794,2003m4,2003q2,3073.3999,.35871977,.029100334,.42041659,.35150418,-2.8134108,.15675254
2003-05-01,,01may2003,.061,3289,8957,137544,2988,2003m5,2003q2,3286.8,.32238474,.027706668,.42041659,.36719882,-2.7968814,.17136747
2003-06-01,,01jun2003,.063,3390,9266,137790,2906,2003m6,2003q2,3196.6001,.35042089,.026326962,.42041659,.36585367,-2.7646205,.20188379
2003-07-01,85.703,01jul2003,.062,2981,9011,137474,2720,2003m7,2003q3,2992,.35468873,.027243767,.42041659,.33081788,-2.7806208,.18430568
2003-08-01,,01aug2003,.061,3190,8896,137549,2801,2003m8,2003q3,3081.1001,.33154225,.025921296,.42041659,.35858813,-2.7968814,.1666293
2003-09-01,,01sep2003,.061,3091,8921,137609,2704,2003m9,2003q3,2974.3999,.35534132,.026343251,.42041659,.34648582,-2.7968814,.16536956
2003-10-01,86.51300000000001,01oct2003,.06,3305,8732,137984,2710,2003m10,2003q4,2981,.35245076,.025702989,.42041659,.37849289,-2.8134108,.14772914
2003-11-01,,01nov2003,.058,3324,8576,138424,2656,2003m11,2003q4,2921.6001,.35778916,.024717426,.42041659,.38759327,-2.8473122,.1128566
2003-12-01,,01dec2003,.057,3414,8317,138411,2554,2003m12,2003q4,2809.3999,.34874353,.025845315,.42041659,.41048455,-2.8647039,.094624065
2004-01-01,86.292,01jan2004,.057,3424,8370,138472,2685,2004m1,2004q1,2953.5,.34295103,.023250759,.42041659,.40908006,-2.8647039,.093902789
2004-02-01,,01feb2004,.056,3532,8167,138542,2425,2004m2,2004q1,2667.5,.31550139,.02485883,.42041659,.43247214,-2.8824036,.075590007
2004-03-01,,01mar2004,.058,3525,8491,138453,2637,2004m3,2004q1,2900.7,.39795077,.027573332,.42041659,.41514546,-2.8473122,.11016444
2004-04-01,87.173,01apr2004,.056,3511,8170,138680,2780,2004m4,2004q2,3058,.36148104,.026363619,.42041659,.42974296,-2.8824036,.074639499
2004-05-01,,01may2004,.056,3710,8212,138852,2723,2004m5,2004q2,2995.3,.34957379,.025699388,.42041659,.45177788,-2.8824036,.074275844
2004-06-01,,01jun2004,.056,3337,8286,139174,2677,2004m6,2004q2,2944.7,.39246923,.027730288,.42041659,.40272748,-2.8824036,.073967956
2004-07-01,87.535,01jul2004,.055,3814,8136,139556,2820,2004m7,2004q3,3102,.37758112,.025845969,.42041659,.46878073,-2.9004221,.055682667
2004-08-01,,01aug2004,.054,3541,7990,139573,2660,2004m8,2004q3,2926,.38758448,.026961159,.42041659,.44317898,-2.9187713,.037092526
2004-09-01,,01sep2004,.054,3821,7927,139487,2758,2004m9,2004q3,3033.8,.36220512,.026309351,.42041659,.48202348,-2.9187713,.036861703
2004-10-01,87.96899999999999,01oct2004,.055,3943,8061,139732,2732,2004m10,2004q4,3005.2,.37598315,.025574731,.42041659,.48914528,-2.9004221,.054974221
2004-11-01,,01nov2004,.054,3472,7932,140231,2638,2004m11,2004q4,2901.8,.3836107,.026865738,.42041659,.43772063,-2.9187713,.036366321
2004-12-01,,01dec2004,.054,4074,7934,140125,2768,2004m12,2004q4,3044.8,.38423243,.025604058,.42041659,.51348627,-2.9187713,.036068831
2005-01-01,88.98399999999999,01jan2005,.053,3804,7784,140245,2635,2005m1,2005q1,2898.5,.36329648,.026347537,.42041659,.48869476,-2.9374633,.017023599
2005-02-01,,01feb2005,.054,3965,7980,140385,2749,2005m2,2005q1,3023.8999,.37271932,.023912018,.42041659,.49686718,-2.9187713,.035289444
2005-03-01,,01mar2005,.052,4044,7737,140654,2483,2005m3,2005q1,2731.3,.39056483,.0261232,.42041659,.5226832,-2.9565115,-.0029672922
2005-04-01,88.806,01apr2005,.052,4159,7672,141254,2688,2005m4,2005q2,2956.8,.39760166,.026767965,.42041659,.54210114,-2.9565115,-.0035917691
2005-05-01,,01may2005,.051,3797,7651,141609,2754,2005m5,2005q2,3029.3999,.39888903,.025800535,.42041659,.49627501,-2.9759297,-.023760078
2005-06-01,,01jun2005,.05,4062,7524,141714,2659,2005m6,2005q2,2924.8999,.39112175,.024778886,.42041659,.53987241,-2.9957323,-.044455901
2005-07-01,89.346,01jul2005,.05,4256,7406,142026,2568,2005m7,2005q3,2824.8,.38995409,.024725763,.42041659,.57466918,-2.9957323,-.045509748
2005-08-01,,01aug2005,.049,4142,7345,142434,2570,2005m8,2005q3,2827,.38547313,.026432889,.42041659,.56392103,-3.0159349,-.066943891
2005-09-01,,01sep2005,.05,4352,7553,142401,2763,2005m9,2005q3,3039.3,.40922812,.026406506,.42041659,.57619488,-2.9957323,-.048167132
2005-10-01,89.43000000000001,01oct2005,.05,4184,7453,142548,2719,2005m10,2005q4,2990.8999,.40148935,.027255673,.42041659,.56138468,-2.9957323,-.049803581
2005-11-01,,01nov2005,.05,4248,7566,142499,2823,2005m11,2005q4,3105.3,.41419509,.02519564,.42041659,.56145918,-2.9957323,-.051666427
2005-12-01,,01dec2005,.049,4282,7279,142752,2588,2005m12,2005q4,2846.8,.41141641,.024515212,.42041659,.58826762,-3.0159349,-.073973753
2006-01-01,90.10299999999999,01jan2006,.047,4397,7064,143150,2527,2006m1,2006q1,2779.7,.38430068,.024512364,.42041659,.62245184,-3.0576077,-.11800802
2006-02-01,,01feb2006,.048,4325,7184,143457,2577,2006m2,2006q1,2834.7,.42273104,.025853151,.42041659,.6020323,-3.0365543,-.099587627
2006-03-01,,01mar2006,.047,4732,7072,143741,2659,2006m3,2006q1,2924.8999,.40773472,.025616737,.42041659,.66911763,-3.0576077,-.12355878
2006-04-01,89.946,01apr2006,.047,4790,7120,143761,2665,2006m4,2006q2,2931.5,.41285113,.024538709,.42041659,.6727528,-3.0576077,-.12677433
2006-05-01,,01may2006,.046,4463,6980,144089,2545,2006m5,2006q2,2799.5,.42328081,.026194178,.42041659,.63939828,-3.079114,-.15180573
2006-06-01,,01jun2006,.046,4614,7001,144353,2705,2006m6,2006q2,2975.5,.40267107,.025961576,.42041659,.65904874,-3.079114,-.15565124
2006-07-01,89.73699999999999,01jul2006,.047,4394,7175,144202,2721,2006m7,2006q3,2993.1001,.41077352,.024988476,.42041659,.61240417,-3.0576077,-.13832055
2006-08-01,,01aug2006,.047,4710,7091,144625,2603,2006m8,2006q3,2863.3,.438979,.025414301,.42041659,.66422224,-3.0576077,-.14283475
2006-09-01,,01sep2006,.045,4737,6847,144815,2608,2006m9,2006q3,2868.8,.43779758,.025439559,.42041659,.69183582,-3.1010928,-.19118012
2006-10-01,90.34999999999999,01oct2006,.044,4591,6727,145314,2616,2006m10,2006q4,2877.6001,.38904417,.02359817,.42041659,.6824736,-3.1235657,-.21886554
2006-11-01,,01nov2006,.045,4645,6872,145534,2511,2006m11,2006q4,2762.1001,.43154833,.025020257,.42041659,.67593133,-3.1010928,-.20196241
2006-12-01,,01dec2006,.044,4620,6762,145970,2596,2006m12,2006q4,2855.6001,.36425614,.023596814,.42041659,.6832298,-3.1235657,-.23036534
2007-01-01,90.48,01jan2007,.046,4763,7116,146028,2561,2007m1,2007q1,2817.1001,.42445192,.024612935,.42041659,.66933668,-3.079114,-.19220562
2007-02-01,,01feb2007,.045,4699,6927,146057,2574,2007m2,2007q1,2831.3999,.39464414,.021645946,.42041659,.67836004,-3.1010928,-.22083822
2007-03-01,,01mar2007,.044,4962,6731,146320,2307,2007m3,2007q1,2537.7,.38368744,.022846622,.42041659,.73718613,-3.1235657,-.25032493
2007-04-01,90.73,01apr2007,.045,4689,6850,145586,2456,2007m4,2007q2,2701.6001,.40794158,.023387551,.42041659,.68452555,-3.1010928,-.23522264
2007-05-01,,01may2007,.044,4657,6766,145903,2464,2007m5,2007q2,2710.3999,.38325453,.023791799,.42041659,.68829441,-3.1235657,-.26541749
2007-06-01,,01jun2007,.046,4859,6979,146063,2551,2007m6,2007q2,2806.1001,.36999568,.023119638,.42041659,.69623154,-3.079114,-.22903207
2007-07-01,91.661,01jul2007,.047,4598,7149,145905,2502,2007m7,2007q3,2752.2,.41368023,.024846621,.42041659,.6431669,-3.0576077,-.21592721
2007-08-01,,01aug2007,.046,4546,7067,145682,2614,2007m8,2007q3,2875.3999,.38343003,.023886526,.42041659,.64327157,-3.079114,-.24615921
2007-09-01,,01sep2007,.047,4652,7170,146244,2557,2007m9,2007q3,2812.7,.38110182,.023649005,.42041659,.6488145,-3.0576077,-.2336902
2007-10-01,92.417,01oct2007,.047,4636,7237,145946,2545,2007m10,2007q4,2799.5,.40161669,.024944523,.42041659,.64059693,-3.0576077,-.24302463
2007-11-01,,01nov2007,.047,4646,7240,146595,2645,2007m11,2007q4,2909.5,.35701659,.024826746,.42041659,.64171273,-3.0576077,-.25263992
2007-12-01,,01dec2007,.05,4545,7645,146273,2718,2007m12,2007q4,2989.8,.36224982,.0234548,.42041659,.5945062,-2.9957323,-.20064251
2008-01-01,91.84099999999999,01jan2008,.05,4624,7685,146378,2554,2008m1,2008q1,2809.3999,.404203,.024986561,.42041659,.6016916,-2.9957323,-.21076299
2008-02-01,,01feb2008,.049,4279,7497,146156,2653,2008m2,2008q1,2918.3,.370855,.026082978,.42041659,.57076162,-3.0159349,-.24130699
2008-03-01,,01mar2008,.051,4225,7822,146086,2823,2008m3,2008q1,3105.3,.37423933,.023092968,.42041659,.54014319,-2.9759297,-.21184072
2008-04-01,92.825,01apr2008,.05,4035,7637,146132,2493,2008m4,2008q2,2742.3,.37289512,.030329885,.42041659,.5283488,-2.9957323,-.24235465
2008-05-01,,01may2008,.054,4194,8395,145908,3278,2008m5,2008q2,3605.8,.33928528,.024995092,.42041659,.4995831,-2.9187713,-.17625058
2008-06-01,,01jun2008,.056,3830,8575,145737,2753,2008m6,2008q2,3028.3,.32389504,.025704289,.42041659,.44664723,-2.8824036,-.15085687
2008-07-01,93.07899999999999,01jul2008,.058,3749,8937,145532,2854,2008m7,2008q3,3139.3999,.34470183,.029735303,.42041659,.41949201,-2.8473122,-.12682636
2008-08-01,,01aug2008,.061,3674,9438,145203,3256,2008m8,2008q3,3581.6001,.32600129,.025776975,.42041659,.3892774,-2.7968814,-.087512225
2008-09-01,,01sep2008,.061,3222,9494,145076,2848,2008m9,2008q3,3132.8,.30619338,.028380664,.42041659,.33937225,-2.7968814,-.098652452
2008-10-01,92.81399999999999,01oct2008,.065,3377,10074,144802,3170,2008m10,2008q4,3487,.3180961,.030126091,.42041659,.33521938,-2.7333679,-.046269912
2008-11-01,,01nov2008,.068,3231,10538,144100,3335,2008m11,2008q4,3668.5,.26878914,.028705144,.42041659,.30660468,-2.6882477,-.012237798
2008-12-01,,01dec2008,.073,3146,11286,143369,3255,2008m12,2008q4,3580.5,.27506644,.031349525,.42041659,.27875245,-2.6172957,.047702827
2009-01-01,93.67,01jan2009,.078,2738,12058,142152,3524,2009m1,2009q1,3876.3999,.24506551,.030424811,.42041659,.22706917,-2.5510464,.10305174
2009-02-01,,01feb2009,.083,2864,12898,141640,3450,2009m2,2009q1,3795,.25457436,.030834623,.42041659,.22204994,-2.4889147,.1544275
2009-03-01,,01mar2009,.087,2534,13426,140707,3465,2009m3,2009q1,3811.5,.24168032,.029682158,.42041659,.18873827,-2.4418471,.19091667
2009-04-01,95.727,01apr2009,.09,2295,13853,140656,3338,2009m4,2009q2,3671.8,.21111673,.028381212,.42041659,.16566809,-2.4079456,.21444881
2009-05-01,,01may2009,.094,2549,14499,140248,3246,2009m5,2009q2,3570.6001,.22190495,.02747196,.42041659,.17580523,-2.3644605,.24780402
2009-06-01,,01jun2009,.095,2503,14707,140009,3114,2009m6,2009q2,3425.3999,.24183722,.028036395,.42041659,.17019106,-2.3538785,.24852395
2009-07-01,97.14100000000001,01jul2009,.095,2232,14601,139901,3137,2009m7,2009q3,3450.7,.20690364,.025783719,.42041659,.15286624,-2.3538785,.23895651
2009-08-01,,01aug2009,.096,2338,14814,139492,2940,2009m8,2009q3,3234,.19779263,.024862219,.42041659,.15782368,-2.3434072,.24017976
2009-09-01,,01sep2009,.098,2487,15009,138818,2841,2009m9,2009q3,3125.1001,.21335866,.028589057,.42041659,.16570058,-2.3227878,.25189328
2009-10-01,98.551,01oct2009,.1,2406,15352,138432,3223,2009m10,2009q4,3545.3,.21043512,.025007565,.42041659,.15672225,-2.3025851,.26355332
2009-11-01,,01nov2009,.099,2503,15219,138659,2816,2009m11,2009q4,3097.6001,.21603915,.025605364,.42041659,.16446547,-2.3126354,.24534279
2009-12-01,,01dec2009,.099,2568,15098,138013,2879,2009m12,2009q4,3166.8999,.21626043,.026103744,.42041659,.17008875,-2.3126354,.23758201
2010-01-01,98.80200000000001,01jan2010,.098,2837,15046,138438,2921,2010m1,2010q1,3213.1001,.20076431,.02479258,.42041659,.18855509,-2.3227878,.2200835
2010-02-01,,01feb2010,.098,2666,15113,138581,2807,2010m2,2010q1,3087.7,.19565274,.024362497,.42041659,.17640442,-2.3227878,.21316528
2010-03-01,,01mar2010,.099,2679,15202,138751,2769,2010m3,2010q1,3045.8999,.18908696,.023859177,.42041659,.17622681,-2.3126354,.216839
2010-04-01,99.05500000000001,01apr2010,.099,3153,15325,139297,2725,2010m4,2010q2,2997.5,.23010114,.024744708,.42041659,.20574225,-2.3126354,.21080998
2010-05-01,,01may2010,.096,2988,14849,139241,2773,2010m5,2010q2,3050.3,.22400835,.02386906,.42041659,.20122567,-2.3434072,.17446713
2010-06-01,,01jun2010,.094,2801,14474,139141,2683,2010m6,2010q2,2951.3,.21062596,.02479443,.42041659,.19351941,-2.3644605,.14830732
2010-07-01,99.76600000000001,01jul2010,.094,3082,14512,139179,2806,2010m7,2010q3,3086.6001,.19308849,.023366086,.42041659,.21237597,-2.3644605,.1436708
2010-08-01,,01aug2010,.095,2999,14648,139438,2671,2010m8,2010q3,2938.1001,.21640496,.024936778,.42041659,.20473784,-2.3538785,.15009041
2010-09-01,,01sep2010,.095,2918,14579,139396,2819,2010m9,2010q3,3100.8999,.20464367,.023339214,.42041659,.20015091,-2.3538785,.14640532
2010-10-01,100.036,01oct2010,.094,3235,14516,139119,2655,2010m10,2010q4,2920.5,.18174428,.025326353,.42041659,.22285753,-2.3644605,.13261747
2010-11-01,,01nov2010,.098,3211,15081,139044,2912,2010m11,2010q4,3203.2,.24503018,.024279354,.42041659,.21291691,-2.3227878,.17156434
2010-12-01,,01dec2010,.093,3058,14348,139301,2693,2010m12,2010q4,2962.3,.22927238,.023956463,.42041659,.21313076,-2.3751557,.11695037
2011-01-01,99.31699999999999,01jan2011,.091,3104,14013,139250,2686,2011m1,2011q1,2954.6001,.20758581,.02176257,.42041659,.22150859,-2.3968959,.09344241
2011-02-01,,01feb2011,.09,3226,13820,139394,2469,2011m2,2011q1,2715.8999,.20777859,.022323634,.42041659,.2334298,-2.4079456,.081100732
2011-03-01,,01mar2011,.09,3261,13737,139639,2535,2011m3,2011q1,2788.5,.20715585,.024491217,.42041659,.23738807,-2.4079456,.080281474
2011-04-01,99.295,01apr2011,.091,3259,13957,139586,2787,2011m4,2011q2,3065.7,.21758258,.023591591,.42041659,.23350289,-2.3968959,.090980858
2011-05-01,,01may2011,.09,3179,13855,139624,2668,2011m5,2011q2,2934.8,.22513895,.026038161,.42041659,.22944786,-2.4079456,.080045223
2011-06-01,,01jun2011,.091,3455,13962,139384,2933,2011m6,2011q2,3226.3,.22161581,.02335985,.42041659,.24745739,-2.3968959,.091668472
2011-07-01,99.036,01jul2011,.09,3623,13763,139524,2632,2011m7,2011q3,2895.2,.20780353,.023314925,.42041659,.26324204,-2.4079456,.081645869
2011-08-01,,01aug2011,.09,3329,13818,139942,2650,2011m8,2011q3,2915,.20982775,.024184868,.42041659,.24091764,-2.4079456,.083120242
2011-09-01,,01sep2011,.09,3774,13948,140183,2754,2011m9,2011q3,3029.3999,.23579007,.02373356,.42041659,.27057642,-2.4079456,.085034765
2011-10-01,99.608,01oct2011,.088,3619,13594,140368,2668,2011m10,2011q4,2934.8,.22830661,.02261137,.42041659,.26622039,-2.4304185,.064908892
2011-11-01,,01nov2011,.086,3565,13302,140826,2556,2011m11,2011q4,2811.6001,.23716734,.023732273,.42041659,.2680048,-2.453408,.04469046
2011-12-01,,01dec2011,.085,3768,13093,140902,2678,2011m12,2011q4,2945.8,.23045902,.02182954,.42041659,.28778738,-2.4651041,.036180675
2012-01-01,100.003,01jan2012,.083,3909,12797,141584,2474,2012m1,2012q1,2721.3999,.22309916,.022823688,.42041659,.30546221,-2.4889147,.015962394
2012-02-01,,01feb2012,.083,3616,12813,141858,2610,2012m2,2012q1,2871,.24028721,.023865785,.42041659,.28221339,-2.4889147,.019951286
2012-03-01,,01mar2012,.082,3979,12713,142036,2708,2012m3,2012q1,2978.8,.23231338,.02299232,.42041659,.3129867,-2.5010359,.012205914
2012-04-01,100.475,01apr2012,.082,3793,12646,141899,2624,2012m4,2012q2,2886.3999,.2207022,.022219531,.42041659,.29993674,-2.5010359,.01695892
2012-05-01,,01may2012,.082,3835,12660,142206,2550,2012m5,2012q2,2805,.23615323,.024093648,.42041659,.30292258,-2.5010359,.022079248
2012-06-01,,01jun2012,.082,3911,12692,142391,2747,2012m6,2012q2,3021.7,.23354869,.023283405,.42041659,.30814686,-2.5010359,.027556909
2012-07-01,100.253,01jul2012,.082,3735,12656,142292,2662,2012m7,2012q3,2928.2,.25658974,.024689473,.42041659,.29511693,-2.5010359,.033381749
2012-08-01,,01aug2012,.081,3809,12471,142291,2784,2012m8,2012q3,3062.3999,.25240961,.022454182,.42041659,.30542859,-2.5133061,.027273186
2012-09-01,,01sep2012,.078,3882,12115,143044,2538,2012m9,2012q3,2791.8,.23850599,.023006603,.42041659,.32042921,-2.5510464,-.003979214
2012-10-01,99.867,01oct2012,.078,3775,12124,143431,2635,2012m10,2012q4,2898.5,.24752557,.02293133,.42041659,.31136587,-2.5510464,.00282396
2012-11-01,,01nov2012,.077,3878,12005,143333,2620,2012m11,2012q4,2882,.22812162,.023873813,.42041659,.32303208,-2.5639498,-.0029717807
2012-12-01,,01dec2012,.079,3970,12298,143330,2756,2012m12,2012q4,3031.6001,.23459099,.024170468,.42041659,.32281673,-2.5383074,.030072033
2013-01-01,100.374,01jan2013,.08,3923,12471,143292,2780,2013m1,2013q1,3058,.2810761,.024232259,.42041659,.3145698,-2.5257287,.050335083
2013-02-01,,01feb2013,.077,4004,11950,143362,2713,2013m2,2013q1,2984.3,.24846862,.021570427,.42041659,.33506277,-2.5639498,.02007015
2013-03-01,,01mar2013,.075,4076,11689,143316,2462,2013m3,2013q1,2708.2,.22796646,.021544272,.42041659,.34870392,-2.5902672,.0019694187
2013-04-01,100.026,01apr2013,.076,3988,11760,143635,2487,2013m4,2013q2,2735.7,.25913265,.023526542,.42041659,.33911565,-2.5770218,.023680247
2013-05-01,,01may2013,.075,4145,11654,143882,2674,2013m5,2013q2,2941.3999,.24463703,.023344474,.42041659,.35567188,-2.5902672,.019137651
2013-06-01,,01jun2013,.075,4150,11751,143999,2680,2013m6,2013q2,2948,.26876861,.022000389,.42041659,.35316142,-2.5902672,.028065881
2013-07-01,100.547,01jul2013,.073,3885,11335,144264,2493,2013m7,2013q3,2742.3,.24512571,.021507697,.42041659,.34274372,-2.6172957,.010179108
2013-08-01,,01aug2013,.072,4085,11279,144326,2475,2013m8,2013q3,2722.5,.25475663,.022743803,.42041659,.36217749,-2.6310892,.0057288399
2013-09-01,,01sep2013,.072,4128,11270,144418,2604,2013m9,2013q3,2864.3999,.2874268,.025110947,.42041659,.36628217,-2.6310892,.015261233
2013-10-01,101.309,01oct2013,.072,4222,11136,143537,2823,2013m10,2013q4,3105.3,.26929778,.021334046,.42041659,.37913075,-2.6310892,.024970552
2013-11-01,,01nov2013,.069,4119,10787,144479,2409,2013m11,2013q4,2649.8999,.27290258,.020525044,.42041659,.38184851,-2.6736488,-.0077152117
2013-12-01,,01dec2013,.067,4121,10404,144778,2328,2013m12,2013q4,2560.8,.28088236,.02185942,.42041659,.39609766,-2.7030628,-.027103323
2014-01-01,100.26,01jan2014,.066,4127,10202,145150,2473,2014m1,2014q1,2720.3,.24177614,.020482263,.42041659,.40452853,-2.7181005,-.031975821
2014-02-01,,01feb2014,.067,4373,10349,145134,2376,2014m2,2014q1,2613.6001,.25560924,.021142282,.42041659,.42255291,-2.7030628,-.0066456273
2014-03-01,,01mar2014,.067,4388,10380,145648,2433,2014m3,2014q1,2676.3,.32219651,.02182276,.42041659,.42273602,-2.7030628,.0037618726
2014-04-01,101.126,01apr2014,.062,4566,9702,145667,2424,2014m4,2014q2,2666.3999,.27701506,.022667758,.42041659,.47062463,-2.7806208,-.063285597
2014-05-01,,01may2014,.063,4747,9859,145825,2586,2014m5,2014q2,2844.6001,.31014302,.021578308,.42041659,.481489,-2.7646205,-.036683723
2014-06-01,,01jun2014,.061,4982,9460,146247,2417,2014m6,2014q2,2658.7,.28679705,.022838484,.42041659,.52663845,-2.7968814,-.058263529
2014-07-01,101.952,01jul2014,.062,4846,9608,146399,2601,2014m7,2014q3,2861.1001,.30089509,.023172114,.42041659,.50437135,-2.7806208,-.031253606
2014-08-01,,01aug2014,.061,5349,9599,146530,2620,2014m8,2014q3,2882,.30612564,.020962644,.42041659,.55724555,-2.7968814,-.036707528
2014-09-01,,01sep2014,.059,4914,9262,146778,2365,2014m9,2014q3,2601.5,.32556683,.022324942,.42041659,.53055495,-2.8302178,-.059190411
2014-10-01,101.408,01oct2014,.057,5012,8990,147427,2494,2014m10,2014q4,2743.3999,.29159063,.021609932,.42041659,.55750835,-2.8647039,-.082786418
2014-11-01,,01nov2014,.058,4843,9090,147404,2474,2014m11,2014q4,2721.3999,.32783279,.021153491,.42041659,.53278327,-2.8473122,-.054477997
2014-12-01,,01dec2014,.056,5130,8717,147615,2370,2014m12,2014q4,2607,.28270048,.02076772,.42041659,.58850521,-2.8824036,-.078635164
2015-01-01,102.113,01jan2015,.057,5344,8885,148145,2393,2015m1,2015q1,2632.3,.32832864,.021249365,.42041659,.60146314,-2.8647039,-.049992494
2015-02-01,,01feb2015,.055,5466,8599,148045,2392,2015m2,2015q1,2631.2,.32240957,.021649316,.42041659,.63565528,-2.9004221,-.074767202
2015-03-01,,01mar2015,.054,5210,8515,148128,2444,2015m3,2015q1,2688.3999,.34675279,.024399308,.42041659,.61186141,-2.9187713,-.08218012
2015-04-01,102.47,01apr2015,.054,5598,8550,148511,2716,2015m4,2015q2,2987.6001,.28469008,.02133999,.42041659,.65473682,-2.9187713,-.071258314
2015-05-01,,01may2015,.056,5563,8834,148817,2471,2015m5,2015q2,2718.1001,.35396194,.020737395,.42041659,.62972605,-2.8824036,-.023989875
2015-06-01,,01jun2015,.053,5248,8247,148816,2309,2015m6,2015q2,2539.8999,.35302532,.023104398,.42041659,.6363526,-2.9374633,-.068175808
